Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/5119644-pardevejs-a-aiz-sveramas-vitrinas
Apkopējs/-a - Pusdienu gatavotājs/-a,https://vakances.maxima.lv/jobs/5117122-apkopejs-a-pusdienu-gatavotajs-a
Konditors/-e,https://vakances.maxima.lv/jobs/5109486-konditors-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/5106361-zales-darbinieks-ce
Veikala direktors/-e,https://vakances.maxima.lv/jobs/5103364-veikala-direktors-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/5101950-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/5096434-zales-darbinieks-ce
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/5096433-pardevejs-a-aiz-sveramas-vitrinas
Pārdevējs/-a - kasieris/-e Express veikalā,https://vakances.maxima.lv/jobs/5094072-pardevejs-a-kasieris-e-express-veikala
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/5087117-zales-darbinieks-ce
Krāvējs,https://vakances.maxima.lv/jobs/5079371-kravejs
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/5079117-mainas-vaditajs-a
Krāvējs,https://vakances.maxima.lv/jobs/5074221-kravejs
Zāles darbinieks/-ce nakts maiņā,https://vakances.maxima.lv/jobs/5069088-zales-darbinieks-ce-nakts-maina
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/5060891-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/5055882-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/5053652-zales-darbinieks-ce
Apkopējs/-a - Pusdienu gatavotājs/-a,https://vakances.maxima.lv/jobs/5048271-apkopejs-a-pusdienu-gatavotajs-a
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/5047318-zales-darbinieks-ce
Klientu konsultants/-e - kasieris/-e uz pusslodzi,https://vakances.maxima.lv/jobs/5035683-klientu-konsultants-e-kasieris-e-uz-pusslodzi
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/5035348-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/5029750-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/5022982-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/5006873-mainas-vaditajs-a
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/5004748-mainas-vaditajs-a
Krāvējs,https://vakances.maxima.lv/jobs/4994656-kravejs
Apkopējs/-a - Pusdienu gatavotājs/-a,https://vakances.maxima.lv/jobs/4967415-apkopejs-a-pusdienu-gatavotajs-a
Krāvējs,https://vakances.maxima.lv/jobs/4967405-kravejs
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4957370-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4954760-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a nakts maiņā,https://vakances.maxima.lv/jobs/4950764-mainas-vaditajs-a-nakts-maina
Veikala nodaļas vadītājs/-s,https://vakances.maxima.lv/jobs/4947328-veikala-nodalas-vaditajs-s
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4947312-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4944918-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4944909-zales-darbinieks-ce
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4944906-pardevejs-a-aiz-sveramas-vitrinas
Palīgstrādnieks/-ce (fasētāja/-as un pusdienu gatavotāja/-as pienākumi),https://vakances.maxima.lv/jobs/4941669-paligstradnieks-ce-fasetaja-as-un-pusdienu-gatavotaja-as-pienakumi
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4925128-zales-darbinieks-ce
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4922508-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4917075-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4913199-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4887740-klientu-konsultants-e-kasieris-e
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4887730-pardevejs-a-aiz-sveramas-vitrinas
Bistro zonas darbinieks/-ce,https://vakances.maxima.lv/jobs/4885076-bistro-zonas-darbinieks-ce
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4883377-klientu-konsultants-e-kasieris-e
Apkopējs/-a - Sētnieks/-ce,https://vakances.maxima.lv/jobs/4882709-apkopejs-a-setnieks-ce
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4878588-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4876091-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4831130-zales-darbinieks-ce
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4830431-zales-darbinieks-ce
Klientu konsultants/-e - kasieris/-e uz pusslodzi vakara maiņā,https://vakances.maxima.lv/jobs/4829616-klientu-konsultants-e-kasieris-e-uz-pusslodzi-vakara-maina
Klientu konsultants/-e - kasieris/-e uz pusslodzi,https://vakances.maxima.lv/jobs/4820307-klientu-konsultants-e-kasieris-e-uz-pusslodzi
Sētnieks/-ce,https://vakances.maxima.lv/jobs/4820141-setnieks-ce
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4820137-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4820100-mainas-vaditajs-a
Krāvējs,https://vakances.maxima.lv/jobs/4817017-kravejs
Krāvējs (izkraušana),https://vakances.maxima.lv/jobs/4803873-kravejs-izkrausana
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4792741-zales-darbinieks-ce
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4792711-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4789676-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4789640-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4767458-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce uz pusslodzi,https://vakances.maxima.lv/jobs/4765794-zales-darbinieks-ce-uz-pusslodzi
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4765379-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4747325-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4738433-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4730597-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4727195-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4715722-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4713489-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4689066-mainas-vaditajs-a
Krāvējs,https://vakances.maxima.lv/jobs/4687313-kravejs
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4597801-zales-darbinieks-ce
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4570562-zales-darbinieks-ce
Pavārs/-e kulinārijas cehā,https://vakances.maxima.lv/jobs/4556396-pavars-e-kulinarijas-ceha
Kulinārs/-e kulinārijas cehā,https://vakances.maxima.lv/jobs/4556386-kulinars-e-kulinarijas-ceha
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4537564-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4532049-zales-darbinieks-ce
Preču kvalitātes un cenu kontrolieris/-e,https://vakances.maxima.lv/jobs/4527596-precu-kvalitates-un-cenu-kontrolieris-e
Depozīta operators/-e,https://vakances.maxima.lv/jobs/4527575-depozita-operators-e
Ceha strādnieks/ce kulinārijas cehā,https://vakances.maxima.lv/jobs/4496251-ceha-stradnieks-ce-kulinarijas-ceha
Zāles darbinieks/-ce nakts maiņā,https://vakances.maxima.lv/jobs/4490400-zales-darbinieks-ce-nakts-maina
